35591089	1
35591090	1
35591091	1
35591092	1
35591093	1
35591094	1
35591095	1
35591096	1
35591097	1
35591098	1
35591099	1
35591100	1
35591101	1
35591102	1
35591103	1
35591104	1
35591105	1
35591106	1
35591107	1
35591108	1
35591109	1
35591110	1
35591111	1
35591112	1
35591113	1
35591114	1
35591115	1
35591116	1
35591117	1
35591118	1
35591119	1
35591120	1
35591121	1
35591122	2
35591123	2
35591124	2
35591125	2
35591126	2
35591127	2
35591128	2
35591129	2
35591130	2
35591131	2
35591132	2
35591133	2
35591134	2
35591135	2
35591136	2
35591137	2
35591138	2
35591139	2
35591140	2
35591141	2
35591142	2
35591143	2
35591144	2
35591145	2
35591146	2
35591147	2
35591148	2
35591149	2
35591150	2
35591151	2
35591152	2
35591153	2
35591154	2
35591155	2
35591156	2
35591157	2
35591158	2
35591159	2
35591160	2
35591161	2
35591162	2
35591163	2
35591164	2
35591165	2
35591166	2
35591167	2
35591168	2
35591169	2
35591170	2
35591171	2
35591172	2
35591173	2
35591174	2
35591175	2
35591176	2
35591177	2
35591178	2
35591179	2
35591180	2
35591181	2
35591182	2
35591183	2
35591184	2
35591185	1
35591186	1
35591187	1
35591188	1
35591189	1
35591190	1
35591191	1
35591192	1
35591193	1
35591194	1
35591195	1
35591196	1
35591197	1
35591198	1
35591199	1
35591200	1
35591201	1
35591202	1
35591203	1
35591204	1
35591205	1
35591206	1
35591207	1
35591208	1
35591209	1
35591210	1
35591211	1
35591212	1
35591213	1
35591214	1
35591215	1
35591216	1
35591217	1
35591218	1
35591219	1
35591220	1
35591221	1
35591222	0
35591223	0
35591224	0
35591225	0
35591226	0
35591227	0
35591228	0
35591229	0
35591230	0
35591231	0
35591232	0
35591233	0
35591234	0
35591235	0
35591236	0
35591237	0
35591238	0
35591239	0
35591240	0
35591241	0
35591242	0
35591243	0
35591244	0
35591245	0
35591246	0
35591247	0
35591248	0
35591249	0
35591250	0
35591251	0
35591252	0
35591253	0
35591254	0
35591255	0
35591256	0
35591257	0
35591258	0
35591259	0
35591260	0
35591261	0
35591262	0
35591263	0
35591264	0
35591265	0
35591266	0
35591267	0
35591268	0
35591269	0
35591270	0
35591271	0
35591272	0
35591273	0
35591274	0
35591275	0
35591276	0
35591277	0
35591278	0
35591279	0
35591280	0
35591281	0
35591282	0
