31473024	1
31473025	1
31473026	1
31473027	1
31473028	1
31473029	1
31473030	0
31473031	0
31473032	0
31473033	0
31473034	0
31473035	0
31473036	0
31473037	0
31473038	0
31473039	0
31473040	0
31473041	0
31473042	0
31473043	0
31473044	0
31473045	0
31473046	0
31473047	0
31473048	0
31473049	0
31473050	0
31473051	0
31473052	0
31473053	0
31473054	0
31473055	0
31473056	0
31473057	0
31473058	0
31473059	0
31473060	0
31473061	0
31473062	0
31473063	0
31473064	0
31473065	0
31473066	0
31473067	0
31473068	0
31473069	0
31473070	0
31473071	0
31473072	0
31473073	0
31473074	0
31473075	0
31473076	0
31473077	0
31473078	0
31473079	0
31473080	0
31473081	0
31473082	0
31473083	0
31473084	0
31473085	0
31473086	0
31473087	0
31473088	0
31473089	0
31473090	0
31473091	0
31473092	0
31473093	0
31473094	0
31473095	0
31473096	0
31473097	0
31473098	0
31473099	0
31473100	0
31473101	0
31473102	0
31473103	0
31473104	0
31473105	0
31473106	0
31473107	0
31473108	0
31473109	0
31473110	0
31473111	0
31473112	0
31473113	0
31473114	0
31473115	0
31473116	0
31473117	0
31473118	0
31473119	0
31473120	0
31473121	0
31473122	0
31473123	0
31473124	0
31473125	0
31473126	0
31473127	0
31473128	0
31473129	0
31473130	0
31473131	0
31473132	0
31473133	0
31473134	0
31473135	0
31473136	0
31473137	0
31473138	0
31473139	0
31473140	0
31473141	0
31473142	0
31473143	0
31473144	0
31473145	0
31473146	0
31473147	0
31473148	0
31473149	0
31473150	0
31473151	0
31473152	0
31473153	0
31473154	0
31473155	0
31473156	0
31473157	0
31473158	0
31473159	0
31473160	0
31473161	0
31473162	0
31473163	0
31473164	0
31473165	0
31473166	0
31473167	0
31473168	0
31473169	0
31473170	0
31473171	0
31473172	0
31473173	0
31473174	0
31473175	0
31473176	0
31473177	0
31473178	0
31473179	0
31473180	0
31473181	0
31473182	0
31473183	0
31473184	0
31473185	0
31473186	0
31473187	0
31473188	0
31473189	0
31473190	0
31473191	0
31473192	0
31473193	0
31473194	0
31473195	0
